id_news,id_cm,id_cd,id_author,id_btv
4667149,10,13,389,null
4665395,10,13,99,null
4667312,10,13,400,null
4667723,10,13,394,null
4665828,10,13,394,null
4664118,10,13,394,null
4663483,10,13,400,null
4659644,10,13,400,null
4657224,10,13,249,null
4657897,10,13,213,null
4657702,10,13,394,null
4657361,10,13,181,null
4655400,10,13,394,null
4731532,10,61,56,null
4729685,10,61,31,null
4731185,10,61,353,null
4730188,10,61,239,null
4730585,10,61,54,null
4729598,10,61,24,null
4728723,10,61,56,null
4728722,10,61,56,null
4728289,10,61,100,null
4727247,10,61,304,null
4726370,10,61,56,null
4725884,10,61,56,null
4725145,10,61,380,null
4724327,10,61,31,null
4723965,10,61,389,null
4722426,10,61,442,null
4721432,10,61,38,null
4721334,10,61,56,null
4721321,10,61,56,null
4720327,10,61,442,null
4720051,10,61,56,null
4718577,10,61,304,null
4718295,10,61,31,null
4717546,10,61,31,null
4715974,10,61,442,null
4714977,10,61,56,null
4713700,10,61,56,null
4712885,10,61,56,null
4712618,10,61,439,null
4711821,10,61,31,null
4709952,10,61,342,null
4711411,10,61,56,null
4709501,10,61,368,null
4710991,10,61,56,null
4707973,10,61,368,null
4710297,10,61,56,null
4710582,10,61,31,null
4710285,10,61,31,null
4710008,10,61,31,null
4708914,10,61,442,null
4708119,10,61,56,null
4707877,10,61,389,null
4706660,10,61,229,null
4707323,10,61,31,null
4706762,10,61,31,null
4705866,10,61,17,null
4704601,10,61,442,null
4700988,10,61,38,null
4703593,10,61,222,null
4703276,10,61,56,null
4703120,10,61,31,null
4697560,10,61,408,null
4701384,10,61,304,null
4701385,10,61,56,null
4700941,10,61,31,null
4700599,10,61,56,null
4700014,10,61,56,null
4731702,10,30,276,null
4728134,10,30,276,null
4726904,10,30,131,null
4726619,10,30,131,null
4724971,10,30,265,null
4722527,10,30,276,null
4721857,10,30,131,null
4720281,10,30,131,null
4719510,10,30,276,null
4718226,10,30,131,null
4657920,10,30,83,null
4657696,10,30,108,null
4655896,10,30,83,null
4653623,10,30,276,null
4650561,10,30,59,null
4649971,10,30,24,null
4648421,10,30,276,null
4648420,10,30,276,null
4648056,10,30,276,null
4645535,10,30,276,null
4645823,10,30,131,null
4645650,10,30,276,null
4645524,10,30,276,null
4645329,10,30,316,null
4643344,10,30,83,null
4643275,10,30,131,null
4642823,10,30,131,null
4642388,10,30,276,null
4641680,10,30,131,null
4640360,10,30,329,null
4640455,10,30,327,null
4639736,10,30,316,null
4639278,10,30,276,null
4638790,10,30,83,null
4637399,10,30,108,null
4637398,10,30,131,null
4637203,10,30,329,null
4636084,10,30,131,null
4635186,10,30,329,null
4635185,10,30,59,null
4634741,10,30,276,null
4633791,10,30,59,null
4632909,10,30,276,null
4632316,10,30,329,null
4631905,10,30,276,null
4631642,10,30,59,null
4630747,10,30,59,null
4629325,10,30,131,null
4628103,10,30,131,null
4628204,10,30,131,null
4627953,10,30,276,null
4626484,10,30,329,null
4626399,10,30,327,null
4625125,10,30,59,null
4623794,10,30,276,null
4622841,10,30,287,null
4623279,10,30,59,null
4622288,10,30,108,null
4620992,10,30,404,null
4620506,10,30,108,null
4730331,11,51,186,null
4729828,11,51,209,null
4731830,11,51,4,null
4731895,11,51,425,null
4731869,11,51,445,null
4731841,11,51,4,null
4731732,11,51,186,null
4731691,11,51,284,null
4731471,11,51,425,null
4731047,11,51,323,null
4731475,11,51,183,null
4731452,11,51,183,null
4731418,11,51,425,null
4731268,11,35,183,null
4731267,11,51,4,null
4731335,11,51,209,null
4731319,11,51,174,null
4731310,11,51,209,null
4731246,11,51,183,null
4731126,11,51,186,null
4731181,11,51,425,null
4731132,11,51,186,null
4731028,11,51,405,null
4731051,11,51,230,null
4731036,11,51,209,null
4730960,11,51,425,null
4730964,11,51,272,null
4730878,11,51,183,null
4730898,11,51,272,null
4730798,11,51,174,null
4730842,11,51,443,null
4730800,11,51,4,null
4730688,11,51,183,null
4730701,11,51,190,null
4730557,11,51,186,null
4729160,11,51,186,null
4730675,11,51,4,null
4730395,11,51,405,null
4730671,11,51,183,null
4730571,11,51,425,null
4730519,11,51,183,null
4730495,11,51,425,null
4730485,11,51,425,null
4730489,11,51,425,null
4730244,11,51,209,null
4730003,11,51,4,null
4730231,11,51,425,null
4730408,11,51,183,null
4729054,11,51,323,null
4730217,11,51,425,null
4730036,11,51,425,null
4730086,11,51,4,null
4730034,11,51,37,null
4729983,11,51,346,null
4729974,11,51,183,null
4727845,11,60,323,null
4721666,11,60,323,null
4722851,11,60,304,null
4723579,11,60,269,null
4722133,11,60,323,null
4721717,11,60,323,null
4720660,11,60,186,null
4718944,11,60,323,null
4718799,11,60,183,null
4717856,11,60,186,null
4715752,11,60,186,null
4716286,11,60,405,null
4713056,11,60,405,null
4714104,11,60,229,null
4713265,11,60,304,null
4713180,11,60,186,null
4713223,11,60,304,null
4712921,11,60,229,null
4712782,11,60,209,null
4710777,11,60,405,null
4709210,11,60,186,null
4708870,11,60,229,null
4708594,11,60,304,null
4706443,11,60,405,null
4706708,11,60,186,null
4707565,11,60,4,null
4707316,11,60,4,null
4703636,11,60,9,null
4707120,11,60,405,null
4706531,11,60,304,null
4706412,11,60,405,null
4700551,11,60,209,null
4701753,11,60,304,null
4701642,11,60,4,null
4701212,11,60,304,null
4700745,11,60,304,null
4700577,11,60,425,null
4700132,11,60,53,null
4699383,11,60,304,null
4699384,11,60,304,null
4698971,11,60,304,null
4697069,11,60,21,null
4693822,11,60,304,null
4691289,11,60,251,null
4693170,11,60,425,null
4692948,11,60,186,null
4691776,11,60,4,null
4688901,11,60,301,null
4689895,11,60,304,null
4687041,11,35,186,null
4683672,11,60,301,null
4680980,11,60,269,null
4679131,11,60,405,null
4677256,11,60,405,null
4731636,11,14,4,null
4725756,11,14,405,null
4730358,11,14,209,null
4730883,11,14,4,null
4730422,11,14,4,null
4730179,11,14,323,null
4730334,11,14,66,null
4730454,11,14,4,null
4729514,11,14,4,null
4729002,11,14,263,null
4726250,11,14,367,null
4728665,11,14,304,null
4726144,11,14,405,null
4727123,11,14,263,null
4720124,11,14,263,null
4726615,11,14,304,null
4726618,11,14,304,null
4725669,11,14,186,null
4725124,11,14,323,null
4725688,11,14,209,null
4725192,11,14,405,null
4723462,11,14,186,null
4723496,11,14,323,null
4723945,11,14,323,null
4724181,11,14,4,null
4724114,11,14,263,null
4722881,11,14,405,null
4721839,11,14,263,null
4722854,11,14,304,null
4722856,11,14,304,null
4722365,11,14,263,null
4714019,11,14,323,null
4722299,11,14,405,null
4720538,11,14,323,null
4722370,11,14,263,null
4722120,11,14,4,null
4721830,11,14,209,null
4720760,11,14,186,null
4721650,11,14,229,null
4720960,11,14,405,null
4721114,11,14,304,null
4720818,11,14,323,null
4720338,11,14,304,null
4720081,11,14,4,null
4720117,11,14,4,null
4720135,11,14,263,null
4719088,11,14,4,null
4718996,11,14,4,null
4718356,11,14,4,null
4717059,11,14,186,null
4718134,11,14,263,null
4718291,11,14,263,null
4716371,11,14,323,null
4717893,11,14,323,null
4716848,11,14,405,null
4715997,11,14,323,null
4716594,11,14,4,null
4714416,11,14,186,null
4726506,11,35,405,null
4728894,11,23,425,null
4730180,11,23,144,null
4718290,11,23,144,null
4726508,11,35,405,null
4725640,11,23,209,null
4726661,11,35,405,null
4726837,11,51,425,null
4723316,11,51,183,null
4723615,11,51,425,null
4722262,11,51,405,null
4719519,11,35,425,null
4717082,11,51,425,null
4714034,11,51,186,null
4713262,11,35,183,null
4712591,11,23,199,null
4712505,11,23,351,null
4711631,11,51,186,null
4710559,11,35,183,null
4710557,11,51,183,null
4703672,11,23,4,null
4692743,11,35,183,null
4684369,11,23,425,null
4683410,11,23,304,null
4683404,11,23,304,null
4682409,11,23,4,null
4681402,11,23,351,null
4679359,11,23,405,null
4679523,11,23,4,null
4651734,11,51,186,null
4670500,11,51,183,null
4666229,11,23,425,null
4664986,11,51,183,null
4650346,11,23,186,null
4649008,11,35,183,null
4647832,11,23,4,null
4646584,11,23,144,null
4645727,11,23,144,null
4643661,11,14,4,null
4639769,11,14,405,null
4638951,11,14,4,null
4638272,11,23,405,null
4638156,11,23,405,null
4731433,11,35,425,null
4724520,11,35,405,null
4731172,11,35,250,null
4729144,11,35,405,null
4731674,12,16,258,null
4731425,12,16,65,null
4731409,12,16,65,null
4731391,12,16,65,null
4730943,12,16,65,null
4730337,12,16,258,null
4730021,12,16,442,null
4730636,12,16,426,null
4730259,12,16,111,null
4730327,12,16,189,null
4729973,12,16,258,null
4729639,12,16,65,null
4729658,12,16,111,null
4729468,12,16,65,null
4728378,12,16,407,null
4728546,12,16,241,null
4728484,12,16,65,null
4728353,12,16,189,null
4728585,12,16,442,null
4728136,12,16,65,null
4728066,12,16,407,null
4727651,12,16,65,null
4726926,12,16,321,null
4727791,12,16,65,null
4727689,12,16,111,null
4727677,12,16,111,null
4727398,12,16,65,null
4726852,12,16,111,null
4727344,12,16,65,null
4726831,12,16,111,null
4726479,12,16,426,null
4726801,12,16,111,null
4726735,12,16,65,null
4725120,12,16,241,null
4726013,12,16,65,null
4725079,12,16,241,null
4725581,12,16,111,null
4724944,12,16,65,null
4724941,12,16,111,null
4724426,12,16,407,null
4724650,12,16,111,null
4724594,12,16,426,null
4721789,12,16,111,null
4724192,12,16,426,null
4724207,12,16,442,null
4724050,12,16,111,null
4722803,12,16,241,null
4722315,12,16,407,null
4722895,12,16,407,null
4730546,12,59,365,null
4731354,12,59,189,null
4731394,12,59,258,null
4730563,12,59,333,null
4731218,12,59,258,null
4731099,12,59,77,null
4725234,12,59,189,null
4730787,12,59,250,null
4729750,12,59,407,null
4729775,12,59,2,null
4729351,12,59,407,null
4729196,12,59,258,null
4729032,12,59,189,null
4729024,12,59,258,null
4726781,12,59,111,null
4728108,12,59,294,null
4727483,12,59,407,null
4726684,12,59,365,null
4726846,12,59,258,null
4726606,12,59,333,null
4724105,12,59,407,null
4725801,12,59,258,null
4725808,12,59,258,null
4725980,12,59,65,null
4725833,12,59,189,null
4721916,12,59,241,null
4725739,12,59,407,null
4721781,12,59,333,null
4724909,12,59,111,null
4724432,12,59,365,null
4721712,12,59,365,null
4723749,12,59,77,null
4723178,12,59,258,null
4723258,12,59,258,null
4720883,12,59,365,null
4722993,12,59,189,null
4722757,12,59,189,null
4722713,12,59,258,null
4722226,12,59,111,null
4721086,12,59,77,null
4720652,12,59,189,null
4715190,12,59,241,null
4719696,12,59,365,null
4716610,12,59,365,null
4718685,12,59,77,null
4718367,12,59,111,null
4715545,12,59,310,null
4717681,12,59,258,null
4717503,12,59,365,null
4717419,12,59,111,null
4716983,12,59,189,null
4717112,12,59,407,null
4717060,12,59,407,null
4731832,12,19,426,null
4728986,12,19,408,null
4731166,12,19,407,null
4730218,12,19,241,null
4730435,12,19,77,null
4730650,12,19,77,null
4730421,12,19,258,null
4729515,12,19,77,null
4727762,12,19,111,null
4725874,12,19,165,null
4728086,12,19,322,null
4726983,12,19,333,null
4727994,12,19,365,null
4728212,12,19,189,null
4721931,12,19,323,null
4727019,12,19,407,null
4721933,12,19,323,null
4721934,12,19,323,null
4726423,12,19,301,null
4725989,12,19,65,null
4725013,12,19,436,null
4721935,12,19,323,null
4725298,12,19,258,null
4725100,12,19,165,null
4725002,12,19,258,null
4724919,12,19,77,null
4724619,12,19,408,null
4721936,12,19,323,null
4723948,12,19,189,null
4724480,12,19,426,null
4724646,12,19,408,null
4721937,12,19,323,null
4722989,12,19,365,null
4724004,12,19,258,null
4723499,12,19,407,null
4723364,12,19,189,null
4721938,12,19,323,null
4722630,12,19,258,null
4723054,12,19,189,null
4722824,12,19,77,null
4721940,12,19,323,null
4722341,12,19,426,null
4721902,12,19,77,null
4721900,12,19,426,null
4720308,12,19,333,null
4721800,12,19,204,null
4721465,12,19,426,null
4721066,12,19,426,null
4719404,12,19,364,null
4720633,12,19,252,null
4720599,12,19,258,null
4720510,12,19,407,null
4720160,12,19,407,null
4717535,12,19,241,null
4720331,12,19,364,null
4719276,12,19,111,null
4729683,12,20,408,null
4729245,12,20,53,null
4726251,12,20,364,null
4728704,12,20,189,null
4727203,12,20,245,null
4728001,12,20,24,null
4727608,12,20,189,null
4727757,12,20,87,null
4727353,12,20,408,null
4727566,12,20,407,null
4725570,12,20,53,null
4724892,12,20,294,null
4722868,12,20,407,null
4725850,12,20,24,null
4724879,12,20,53,null
4722746,12,20,294,null
4722748,12,20,258,null
4721941,12,20,53,null
4721996,12,20,189,null
4721750,12,20,258,null
4720810,12,20,207,null
4719877,12,20,408,null
4720275,12,20,423,null
4719031,12,20,207,null
4717881,12,20,189,null
4716447,12,20,407,null
4718130,12,20,245,null
4717329,12,20,207,null
4716445,12,20,407,null
4715146,12,20,258,null
4715865,12,20,408,null
4715784,12,20,179,null
4714981,12,20,189,null
4715033,12,20,53,null
4714585,12,20,77,null
4714109,12,20,207,null
4713273,12,20,189,null
4712841,12,20,408,null
4712331,12,20,189,null
4712351,12,20,189,null
4709317,12,20,207,null
4709913,12,20,207,null
4710829,12,20,189,null
4710487,12,20,407,null
4710510,12,20,207,null
4709297,12,20,408,null
4709355,12,20,65,null
4709432,12,20,364,null
4706878,12,20,408,null
4731587,13,9,243,null
4731614,13,9,146,null
4731148,13,9,126,null
4728737,13,9,368,null
4730896,13,9,146,null
4731222,13,9,146,null
4730652,13,9,146,null
4730054,13,9,269,null
4729729,13,9,314,null
4729206,13,9,24,null
4729004,13,9,269,null
4728512,13,9,146,null
4726409,13,51,146,null
4728215,13,9,243,null
4727172,13,9,381,null
4727960,13,9,269,null
4727844,13,9,204,null
4727505,13,9,254,null
4726868,13,9,243,null
4726727,13,9,115,null
4727561,13,9,408,null
4726438,13,9,428,null
4725071,13,51,146,null
4726976,13,9,126,null
4726362,13,9,269,null
4727080,13,9,204,null
4724579,13,9,269,null
4726320,13,4,166,null
4721004,13,4,231,null
4731429,13,67,366,null
4731178,13,51,368,null
4729194,13,67,30,null
4729105,13,67,146,null
4728041,13,67,269,null
4727369,13,67,269,null
4727190,13,67,146,null
4723073,13,67,136,null
4723064,13,67,146,null
4722832,13,67,408,null
4719798,13,9,422,null
4718193,13,67,146,null
4713880,13,67,126,null
4713194,13,67,243,null
4712518,13,51,243,null
4711389,13,51,243,null
4709062,13,67,366,null
4709347,13,67,243,null
4708999,13,67,146,null
4707905,13,67,243,null
4707494,13,67,243,null
4705573,13,67,243,null
4704502,13,67,243,null
4703046,13,67,243,null
4701531,13,67,146,null
4700388,13,67,146,null
4699001,13,51,243,null
4698818,13,67,146,null
4725103,13,4,30,null
4728726,13,4,265,null
4728588,13,4,243,null
4727502,13,4,243,null
4725897,13,4,243,null
4725050,13,4,243,null
4723157,13,4,243,null
4719303,13,51,264,null
4718693,13,4,146,null
4718624,13,4,366,null
4718103,13,4,12,null
4715498,13,4,366,null
4715589,13,4,30,null
4716321,13,4,243,null
4716130,13,4,243,null
4702442,13,9,363,null
4715347,13,4,408,null
4714792,13,4,243,null
4713805,13,4,200,null
4713977,13,4,243,null
4712789,13,4,30,null
4712387,13,4,63,null
4712448,13,4,243,null
4711402,13,4,243,null
4711090,13,4,12,null
4708868,13,4,243,null
4706743,13,4,30,null
4704852,13,4,366,null
4704877,13,4,243,null
4703985,13,4,243,null
4698712,13,4,217,null
4701157,13,4,243,null
4700860,13,4,358,null
4689747,13,4,217,null
4697475,13,4,368,null
4696079,13,4,368,null
4693043,13,4,30,null
4731798,14,22,374,null
4731950,14,22,232,null
4731464,14,22,282,null
4731874,14,22,232,null
4731853,14,22,232,null
4731535,14,22,22,null
4731577,14,22,232,null
4708158,14,22,232,null
4731536,14,22,22,null
4731334,14,22,282,null
4731164,14,22,374,null
4731671,14,22,294,null
4731411,14,22,282,null
4731405,14,22,282,null
4731314,14,22,282,null
4731247,14,22,328,null
4731161,14,22,282,null
4731101,14,22,232,null
4730696,14,22,374,null
4731077,14,22,211,null
4731031,14,22,232,null
4730841,14,22,374,null
4730809,14,22,374,null
4730709,14,22,22,null
4730367,14,22,282,null
4730383,14,22,374,null
4730350,14,22,374,null
4730318,14,22,374,null
4730067,14,22,374,null
4729765,14,22,22,null
4729901,14,22,374,null
4729748,14,22,232,null
4729845,14,22,374,null
4729219,14,22,22,null
4729421,14,22,132,null
4729310,14,22,22,null
4729453,14,22,282,null
4729315,14,22,232,null
4729353,14,22,374,null
4729155,14,22,374,null
4729312,14,22,232,null
4728904,14,22,374,null
4727784,14,22,374,null
4728796,14,22,12,null
4728628,14,22,232,null
4728745,14,22,12,null
4728709,14,22,12,null
4728623,14,22,12,null
4728467,14,22,328,null
4728334,14,22,282,null
4728490,14,22,328,null
4728331,14,22,282,null
4727451,14,22,374,null
4728020,14,22,282,null
4727898,14,22,374,null
4725781,14,22,232,null
4727650,14,5,282,null
4727526,14,22,374,null
4726998,14,22,282,null
4731586,14,68,374,null
4731756,14,68,294,null
4731234,14,68,328,null
4730540,14,68,374,null
4731095,14,68,340,null
4730708,14,68,22,null
4730079,14,68,322,null
4729400,14,68,374,null
4729381,14,68,374,null
4692863,14,68,322,null
4728842,14,68,22,null
4728974,14,68,374,null
4728843,14,68,340,null
4728728,14,68,12,null
4727774,14,68,423,null
4728292,14,68,294,null
4727839,14,68,294,null
4728435,14,68,12,null
4728102,14,68,22,null
4726473,14,68,364,null
4727045,14,68,374,null
4726996,14,68,22,null
4726541,14,68,22,null
4727001,14,68,340,null
4726543,14,68,22,null
4725981,14,68,294,null
4725338,14,68,294,null
4726364,14,68,340,null
4726098,14,68,22,null
4725639,14,68,282,null
4725505,14,68,232,null
4724197,14,68,282,null
4724713,14,68,22,null
4724803,14,68,294,null
4724257,14,68,86,null
4724258,14,68,22,null
4724317,14,68,374,null
4723829,14,68,22,null
4719496,14,68,364,null
4723690,14,68,282,null
4723377,14,68,22,null
4720533,14,68,282,null
4721564,14,68,22,null
4721127,14,68,374,null
4726547,14,5,232,null
4723929,14,5,374,null
4724241,14,5,282,null
4723460,14,5,374,null
4722918,14,5,282,null
4722929,14,5,374,null
4722419,14,5,282,null
4721544,14,5,282,null
4721289,14,5,282,null
4720074,14,5,374,null
4718905,14,5,374,null
4719484,14,5,203,null
4716575,14,5,374,null
4716525,14,5,374,null
4713450,14,5,282,null
4711656,14,5,282,null
4710917,14,5,282,null
4709803,14,5,282,null
4708201,14,5,282,null
4705638,14,5,185,null
4703554,14,5,282,null
4700257,14,5,282,null
4693370,14,5,75,null
4695019,14,5,374,null
4693019,14,5,374,null
4692705,14,5,282,null
4690927,14,5,282,null
4690327,14,5,374,null
4684555,14,5,374,null
4686169,14,5,232,null
4683755,14,5,282,null
4683507,14,5,282,null
4682868,14,5,344,null
4682136,14,5,282,null
4681682,14,5,282,null
4681016,14,5,282,null
4680459,14,5,374,null
4680243,14,5,282,null
4680159,14,5,12,null
4679712,14,5,282,null
4679700,14,5,98,null
4678480,14,5,328,null
4677238,14,5,374,null
4676715,14,5,19,null
4676690,14,5,423,null
4731100,14,57,55,null
4729768,14,57,33,null
4728625,14,57,280,null
4728206,14,57,29,null
4723251,14,57,79,null
4724665,14,57,370,null
4723344,14,57,70,null
4723167,14,57,232,null
4720078,14,57,12,null
4718363,14,57,216,null
4717941,14,57,392,null
4716009,14,57,282,null
4714753,14,57,399,null
4714159,14,57,261,null
4713208,14,57,374,null
4711883,14,57,374,null
4712584,14,57,334,null
4710106,14,57,419,null
4712228,14,57,57,null
4711708,14,57,159,null
4709367,14,57,12,null
4708258,14,57,416,null
4706881,14,57,359,null
4706872,14,57,336,null
4706851,14,57,395,null
4706568,14,57,134,null
4704518,14,57,374,null
4705219,14,57,282,null
4704075,14,57,122,null
4704057,14,57,32,null
4701967,14,57,308,null
4701131,14,57,40,null
4700295,14,57,248,null
4699118,14,57,400,null
4696661,14,57,372,null
4695398,14,57,374,null
4695315,14,57,283,null
4694838,14,57,374,null
4690889,14,57,419,null
4691246,14,57,374,null
4691620,14,57,293,null
4690821,14,57,356,null
4687489,14,57,374,null
4684755,14,57,374,null
4685669,14,57,341,null
4685571,14,57,91,null
4685082,14,57,374,null
4682944,14,57,374,null
4681858,14,57,242,null
4681455,14,57,12,null
4681072,14,57,90,null
4679662,14,57,338,null
4678170,14,57,232,null
4677862,14,57,374,null
4677286,14,57,377,null
4676460,14,57,340,null
4676316,14,57,382,null
4675298,14,57,374,null
4674612,14,57,266,null
4674162,14,57,282,null
4731966,15,46,410,null
4731666,15,46,23,null
4731239,15,46,76,null
4731618,15,46,76,null
4731720,15,46,303,null
4731562,15,46,23,null
4731417,15,46,410,null
4731173,15,46,76,null
4731461,15,46,410,null
4730828,15,46,76,null
4730978,15,46,410,null
4730792,15,46,76,null
4730591,15,46,102,null
4730514,15,46,410,null
4729899,15,46,123,null
4730782,15,46,410,null
4730400,15,46,76,null
4730522,15,46,102,null
4730444,15,46,76,null
4730363,15,46,76,null
4730238,15,46,23,null
4730063,15,46,410,null
4729331,15,46,76,null
4730012,15,46,76,null
4729860,15,46,410,null
4729600,15,46,23,null
4729877,15,46,76,null
4729595,15,46,23,null
4730195,15,46,133,null
4729376,15,46,410,null
4729140,15,46,76,null
4729193,15,46,23,null
4729390,15,46,76,null
4729691,15,46,133,null
4728528,15,46,76,null
4728872,15,46,76,null
4728801,15,46,23,null
4728622,15,46,133,null
4728618,15,46,23,null
4728127,15,46,76,null
4728459,15,46,76,null
4728342,15,46,388,null
4728397,15,46,76,null
4728093,15,46,76,null
4728021,15,46,123,null
4727719,15,46,133,null
4728284,15,46,23,null
4727583,15,46,23,null
4727296,15,46,76,null
4727555,15,46,76,null
4727609,15,46,23,null
4727673,15,46,76,null
4728211,15,46,92,null
4724806,15,46,410,null
4728028,15,46,133,null
4727469,15,46,345,null
4727493,15,46,23,null
4727346,15,46,388,null
